site_id,floor_id,track_id,duration,length
5d2709b303f801723c327472,1F,5da83b99ae6cfc0006ca822d,66.949,32.70376150241333
5d2709b303f801723c327472,1F,5da82d88ae6cfc0006ca81bc,95.208,48.7565153264087
5d2709b303f801723c327472,1F,5da80d1e476f600006adcfbb,135.586,41.132441626703155
5d2709b303f801723c327472,1F,5da9315ba7bb0e000682ee71,85.898,38.62843607425513
5d2709b303f801723c327472,1F,5da85dc94091ff00060489f8,47.259,30.679209259397386
5d2709b303f801723c327472,1F,5da82c01ae6cfc0006ca81a2,218.799,132.21536273614808
5d2709b303f801723c327472,1F,5da83b7d4091ff000604894f,44.606,20.570725446571306
5d2709b303f801723c327472,1F,5da8250cae6cfc0006ca8100,100.237,65.60124967167638
5d2709b303f801723c327472,1F,5da96c5d21769e0006e4266b,54.795,14.716001050943204
5d2709b303f801723c327472,1F,5da862a0ae6cfc0006ca82df,83.362,38.0327902494669
5d2709b303f801723c327472,1F,5da82095aec4b20006154e9f,192.589,67.5752458334889
5d2709b303f801723c327472,1F,5da96c74a7bb0e000682ef76,40.187,32.2902089724177
5d2709b303f801723c327472,1F,5da7132c0593fc000669a5ab,110.329,77.3368280848586
5d2709b303f801723c327472,1F,5da80d13aec4b20006154dc3,56.107,30.49826259696717
5d2709b303f801723c327472,1F,5da96c7821769e0006e42675,74.2,65.60124967167638
5d2709b303f801723c327472,1F,5dac211a18410e00067e711d,36.506,30.558163538909607
5d2709b303f801723c327472,1F,5da83b8fae6cfc0006ca8227,30.404,18.45274545489432
5d2709b303f801723c327472,1F,5da85deb4091ff0006048a0a,218.602,111.49924454565489
5d2709b303f801723c327472,1F,5da85de4ae6cfc0006ca82cf,42.507,34.535515305004395
5d2709b303f801723c327472,1F,5da83b94ae6cfc0006ca8229,66.096,36.42826567718816
5d2709b303f801723c327472,1F,5da86b5121769e0006e4255e,67.952,36.84366356884942
5d2709b303f801723c327472,1F,5da96c5aa7bb0e000682ef6c,36.698,23.69977362267005
5d2709b303f801723c327472,1F,5da862b24091ff0006048a3c,140.536,67.14264365103288
5d2709b303f801723c327472,1F,5da85df6ae6cfc0006ca82d3,77.59,41.49515238218041
5d2709b303f801723c327472,1F,5db00a7811adb40006afc9f4,54.418,43.83069080459916
5d2709b303f801723c327472,1F,5da8477b4091ff00060489aa,47.142,17.539922615824306
5d2709b303f801723c327472,1F,5da83b64ae6cfc0006ca8213,122.132,61.638155519018405
5d2709b303f801723c327472,1F,5da70aeb0593fc000669a454,131.299,65.7487165625466
5d2709b303f801723c327472,1F,5da847824091ff00060489ae,168.838,91.92982143186295
5d2709b303f801723c327472,1F,5da82bf5ae6cfc0006ca819c,33.571,19.624780678032323
5d2709b303f801723c327472,1F,5da96c62a7bb0e000682ef6e,115.455,72.65266140167367
5d2709b303f801723c327472,1F,5db00a7b11adb40006afc9f6,178.4,127.80066386727239
5d2709b303f801723c327472,1F,5da849f54091ff00060489d9,62.745,31.83967543646131
5d2709b303f801723c327472,1F,5da83b914091ff000604895d,46.067,24.967081089071335
5d2709b303f801723c327472,1F,5da85dbfae6cfc0006ca82bd,89.898,39.51677064348861
5d2709b303f801723c327472,1F,5da8478a4091ff00060489b6,38.467,27.677624186876546
5d2709b303f801723c327472,1F,5da85df24091ff0006048a0c,43.513,32.79347517662653
5d2709b303f801723c327472,1F,5da8637021769e0006e4254d,31.781,15.857688137965114
5d2709b303f801723c327472,1F,5da85de04091ff0006048a06,50.156,34.60075583582765
5d2709b303f801723c327472,1F,5da9315721769e0006e42575,45.328,25.443357431084106
5d2709b303f801723c327472,1F,5da70ff8ab0744000643295c,38.828,23.293707039766275
5d2709b303f801723c327472,1F,5da847794091ff00060489a6,45.691,18.137711327523185
5d2709b303f801723c327472,1F,5db00a7e11adb40006afc9f8,46.038,32.14220906033578
5d2709b303f801723c327472,1F,5da80d23476f600006adcfbd,132.236,51.605690339532906
5d2709b303f801723c327472,1F,5da85dd6ae6cfc0006ca82c7,76.049,26.305929598691925
5d2709b303f801723c327472,1F,5da8120e476f600006add004,193.89,73.62323355570433
5d2709b303f801723c327472,1F,5da96c72a7bb0e000682ef74,185.082,109.73673286466851
5d2709b303f801723c327472,1F,5da7217b0593fc000669a697,51.776,32.52778270082671
5d2709b303f801723c327472,1F,5dac2120df065a00069bf0fc,38.116,33.716980962392405
5d2709b303f801723c327472,1F,5da9313ba7bb0e000682ee6b,282.454,89.26464500378941
5d2709b303f801723c327472,1F,5da96c76a7bb0e000682ef78,40.112,35.80988197747908
5d2709b303f801723c327472,1F,5dac211718410e00067e7119,35.266,27.51928637523452
5d2709b303f801723c327472,1F,5da85dbd4091ff00060489f6,69.277,38.558270098153656
5d2709b303f801723c327472,1F,5da825224091ff000604885e,75.43,35.83466198810509
5d2709b303f801723c327472,1F,5dac2116df065a00069bf0f0,36.047,28.17432273474234
5d2709b303f801723c327472,1F,5db00a6d11adb40006afc9f0,109.869,93.6232029427629
5d2709b303f801723c327472,1F,5dac2122df065a00069bf0fe,54.142,43.44671932151907
5d2709b303f801723c327472,1F,5da820c1476f600006add098,112.483,59.628336914544
5d2709b303f801723c327472,1F,5da96c6b21769e0006e4266f,100.117,77.9850123873519
5d2709b303f801723c327472,1F,5da847874091ff00060489b4,32.402,12.701052785079217
5d2709b303f801723c327472,1F,5da85dd34091ff0006048a00,37.856,15.314597476251215
5d2709b303f801723c327472,1F,5da85ddeae6cfc0006ca82cb,71.627,47.086818477703254
5d2709b303f801723c327472,1F,5da70adf0593fc000669a44d,126.069,63.609152839494946
5d2709b303f801723c327472,1F,5da85dd2ae6cfc0006ca82c5,109.548,71.84388972768194
5d2709b303f801723c327472,1F,5da85dfbae6cfc0006ca82d5,50.996,36.56001171504734
5d2709b303f801723c327472,1F,5da820eb476f600006add0a8,34.278,22.01941436661632
5d2709b303f801723c327472,1F,5da86387a7bb0e000682ee3a,126.073,61.96974218579969
5d2709b303f801723c327472,1F,5da81208476f600006add002,316.168,133.55927388500436
5d2709b303f801723c327472,1F,5da82bf94091ff00060488d4,89.312,51.74615655016757
5d2709b303f801723c327472,1F,5da85dceae6cfc0006ca82c3,74.777,40.8714116561936
5d2709b303f801723c327472,1F,5da84783ae6cfc0006ca8276,65.967,43.03012025394347
5d2709b303f801723c327472,1F,5db00a7de62491000652b384,83.263,44.33338440194769
5d2709b303f801723c327472,1F,5da85dd9ae6cfc0006ca82c9,79.574,47.256091052503834
5d2709b303f801723c327472,1F,5da82097aec4b20006154ea1,50.598,26.92474417837071
5d2709b303f801723c327472,1F,5da84777ae6cfc0006ca826c,106.507,47.299802944421735
5d2709b303f801723c327472,1F,5da71329ab07440006432a10,59.293,36.60837038754594
5d2709b303f801723c327472,1F,5da72179ab07440006432aee,53.162,30.2290730758217
5d2709b303f801723c327472,1F,5da820eaaec4b20006154eaf,109.861,67.18016925512664
5d2709b303f801723c327472,1F,5da96c5721769e0006e42667,34.916,30.62734734359058
5d2709b303f801723c327472,1F,5da820d2aec4b20006154ea5,98.474,65.41963364332855
5d2709b303f801723c327472,1F,5da93155a7bb0e000682ee6f,37.386,23.70334194381239
5d2709b303f801723c327472,1F,5da70ff5ab0744000643295a,70.97,44.92241956516995
5d2709b303f801723c327472,1F,5db00a6e11adb40006afc9f2,68.133,43.29928367281056
5d2709b303f801723c327472,1F,5da86b4ba7bb0e000682ee57,53.205,26.791706972754298
5d2709b303f801723c327472,1F,5da93151a7bb0e000682ee6d,686.507,128.3905174094498
5d2709b303f801723c327472,1F,5da82d84ae6cfc0006ca81ba,73.258,47.01998347587573
5d2709b303f801723c327472,1F,5da820db476f600006add0a2,81.147,51.77627296657873
5d2709b303f801723c327472,1F,5da930cfa7bb0e000682ee69,94.362,57.77434835062644
5d2709b303f801723c327472,1F,5da825144091ff000604885c,119.969,78.75719979764142
5d2709b303f801723c327472,1F,5da80d10476f600006adcfb5,43.83,13.629603092886029
5d2709b303f801723c327472,1F,5da70ae1ab074400064328da,57.838,41.63156492363183
5d2709b303f801723c327472,1F,5db00a76e62491000652b382,124.022,87.3556995173148
5d2709b303f801723c327472,1F,5da820e7476f600006add0a6,68.5,38.43239647210937
5d2709b303f801723c327472,1F,5da825084091ff0006048858,137.182,80.35221566606099
5d2709b303f801723c327472,1F,5da85defae6cfc0006ca82d1,72.822,35.7002897027125
5d2709b303f801723c327472,1F,5da83b834091ff0006048955,35.614,20.127602092190426
5d2709b303f801723c327472,1F,5dac211edf065a00069bf0fa,56.531,40.718294622580096
5d2709b303f801723c327472,1F,5da86b45a7bb0e000682ee53,53.321,25.961477369522914
5d2709b303f801723c327472,1F,5da8638921769e0006e42551,41.876,12.253092546490553
5d2709b303f801723c327472,1F,5da83b9e4091ff0006048963,123.18,89.67307526454051
5d2709b303f801723c327472,1F,5da93166a7bb0e000682ee73,281.284,91.5276655781613
5d2709b303f801723c327472,1F,5da85dfd4091ff0006048a10,51.519,23.213642175780944
5d2709b303f801723c327472,1F,5da8477e4091ff00060489ac,44.198,18.39403715607826
5d2709b303f801723c327472,1F,5da864fda7bb0e000682ee3c,125.904,63.328272202842605
5d2709b303f801723c327472,1F,5da820dfaec4b20006154eab,137.405,78.37434452225679
5d2709b303f801723c327472,1F,5da8637721769e0006e4254f,98.404,49.770176998316146
5d2709b303f801723c327472,1F,5da70fec0593fc000669a4ec,52.274,31.990928934702403
5d2709b303f801723c327472,1F,5dac211f18410e00067e7123,41.303,40.3247758803925
5d2709b303f801723c327472,1F,5dac2111df065a00069bf0e8,31.159,22.399560771325653
5d2709b303f801723c327472,1F,5da83b69ae6cfc0006ca8215,66.254,35.92905719339808
5d2709b303f801723c327472,1F,5da83b85ae6cfc0006ca8221,37.071,18.235552911620147
5d2709b303f801723c327472,1F,5da86b47a7bb0e000682ee55,42.207,12.882994275350942
5d2709b303f801723c327472,1F,5da8636da7bb0e000682ee38,154.336,79.10970211579726
5d2709b303f801723c327472,1F,5da70ae5ab074400064328de,44.05,19.212425290324113
5d2709b303f801723c327472,1F,5dac211918410e00067e711b,41.82,32.441580309743955
5d2709b303f801723c327472,1F,5da83b8b4091ff0006048959,52.549,37.11247817368561
5d2709b303f801723c327472,1F,5da85df84091ff0006048a0e,38.944,22.194229340187174
5d2709b303f801723c327472,1F,5da820e4aec4b20006154ead,50.66,35.194109719545864
5d2709b303f801723c327472,1F,5da820d3476f600006add09e,31.2,21.81283987021315
5d2709b303f801723c327472,1F,5da83b874091ff0006048957,50.699,26.034845540250778
5d2709b303f801723c327472,1F,5da849e8ae6cfc0006ca8296,61.647,38.1368095876528
5d2709b303f801723c327472,1F,5da820cf476f600006add09c,99.162,25.38664611094305
5d2709b303f801723c327472,1F,5da820d6aec4b20006154ea7,140.878,89.16128630942572
5d2709b303f801723c327472,1F,5da83b8e4091ff000604895b,32.54,20.312191496029428
5d2709b303f801723c327472,1F,5da8250e4091ff000604885a,46.134,39.14026478891162
5d2709b303f801723c327472,1F,5da96c66a7bb0e000682ef70,65.346,40.23433933395448
5d2709b303f801723c327472,1F,5db00a8011adb40006afc9fa,63.899,38.91337140072847
5d2709b303f801723c327472,1F,5da820ca476f600006add09a,222.718,61.895241382805686
5d2709b303f801723c327472,1F,5da85e02ae6cfc0006ca82d7,115.268,64.48610433417187
5d2709b303f801723c327472,1F,5da7132f0593fc000669a5af,35.171,14.66703488398729
5d2709b303f801723c327472,1F,5da9316ba7bb0e000682ee75,137.449,49.94040948905154
5d2709b303f801723c327472,1F,5da849f84091ff00060489db,43.725,22.479709843718553
5d2709b303f801723c327472,1F,5da84789ae6cfc0006ca827c,109.2,67.01874844084082
5d2709b303f801723c327472,1F,5da84785ae6cfc0006ca8278,74.286,49.16589230384355
5d2709b303f801723c327472,1F,5da820e2476f600006add0a4,109.236,69.59433014676192
5d27075f03f801723c2e360f,B1,5dae6ec9aa1d300006faac2d,46.369,48.47048373115525
5d27075f03f801723c2e360f,B1,5da9aabfdf065a00069be7bb,49.743,21.99074313770841
5d27075f03f801723c2e360f,B1,5da9aacf18410e00067e6855,34.376,23.66772002217987
5d27075f03f801723c2e360f,B1,5da9aaa918410e00067e681f,97.216,68.98564835768161
5d27075f03f801723c2e360f,B1,5da9aaecdf065a00069be7fd,42.749,20.360251737716723
5d27075f03f801723c2e360f,B1,5da9aa8c18410e00067e6801,44.493,23.716146181904875
5d27075f03f801723c2e360f,B1,5da9aa7fdf065a00069be76d,46.242,32.163224338551004
5d27075f03f801723c2e360f,B1,5da9aa8118410e00067e67f1,30.243,23.02713771604489
5d27075f03f801723c2e360f,B1,5da9aaee18410e00067e6881,33.913,14.548761415389157
5d27075f03f801723c2e360f,B1,5da9aad0df065a00069be7d5,42.352,30.59872401282849
5d27075f03f801723c2e360f,B1,5da9aa7c18410e00067e67eb,69.025,51.84247272748659
5d27075f03f801723c2e360f,B1,5da9aab618410e00067e682f,40.291,24.14928796217547
5d27075f03f801723c2e360f,B1,5da9aaa218410e00067e681b,127.182,85.55972506923057
5d27075f03f801723c2e360f,B1,5da9aacedf065a00069be7d3,55.875,35.37898540349462
5d27075f03f801723c2e360f,B1,5da9aad8df065a00069be7e1,38.517,22.63293691408651
5d27075f03f801723c2e360f,B1,5da9aaefdf065a00069be801,37.275,21.209417587652624
5d27075f03f801723c2e360f,B1,5dae6ed3aa1d300006faac33,55.599,50.91460868944904
5d27075f03f801723c2e360f,B1,5da9aaf418410e00067e6885,46.06,28.40596914316165
5d27075f03f801723c2e360f,B1,5da9aa8b18410e00067e67ff,34.926,17.595136683842128
5d27075f03f801723c2e360f,B1,5dc11df5bce0a000068ae6d1,55.654,40.57496768302305
5d27075f03f801723c2e360f,B1,5da9aab818410e00067e6833,38.605,30.263747708555087
5d27075f03f801723c2e360f,B1,5da9aae918410e00067e6879,30.192,18.406829598725167
5d27075f03f801723c2e360f,B1,5da9aaeb18410e00067e687d,53.206,24.667486851263433
5d27075f03f801723c2e360f,B1,5da9aaac18410e00067e6821,36.731,28.492560262318534
5d27075f03f801723c2e360f,B1,5da9aaa5df065a00069be79b,82.798,64.93325405375722
5d27075f03f801723c2e360f,B1,5da9aa7618410e00067e67e5,32.886,24.174969338908557
5d27075f03f801723c2e360f,B1,5da9aa94df065a00069be78d,54.46,38.611707916981345
5d27075f03f801723c2e360f,B1,5da9aa83df065a00069be773,40.321,25.633571813769244
5d27075f03f801723c2e360f,B1,5da9aa8018410e00067e67ef,35.029,27.69299311430972
5d27075f03f801723c2e360f,B1,5da9aacddf065a00069be7d1,35.991,20.208866470654357
5d27075f03f801723c2e360f,B1,5da9aad7df065a00069be7df,45.248,26.84808625767033
5d27075f03f801723c2e360f,B1,5da9aa8218410e00067e67f3,40.592,28.89570798837211
5d27075f03f801723c2e360f,B1,5da9aa78df065a00069be765,51.041,34.05405067156935
5d27075f03f801723c2e360f,B1,5da9aa3918410e00067e67e1,49.084,30.66653079602957
5d27075f03f801723c2e360f,B1,5da9aaa618410e00067e681d,30.782,20.068169650254557
5d27075f03f801723c2e360f,B1,5dae6ed236ba1300060fed0b,45.505,53.41751021168986
5d27075f03f801723c2e360f,B1,5da9aad5df065a00069be7dd,40.585,24.31791695451598
5d27075f03f801723c2e360f,B1,5dae6ec836ba1300060fed05,30.861,41.267788283935204
5d27075f03f801723c2e360f,B1,5da9aaf2df065a00069be803,108.16,43.564858743586385
5d27075f03f801723c2e360f,B1,5da9aaaadf065a00069be79f,32.129,22.06136825971685
5d27075f03f801723c2e360f,B1,5da9aad618410e00067e685f,38.494,23.792619210769214
5d27075f03f801723c2e360f,B1,5da9aaf7df065a00069be809,73.092,32.56520667303047
5d27075f03f801723c2e360f,B1,5da9aaf018410e00067e6883,32.187,20.194002046395592
5d27075f03f801723c2e360f,B1,5da9aada18410e00067e6863,77.974,31.558565066305974
5d27075f03f801723c2e360f,B1,5da9aacc18410e00067e6851,69.405,51.034618232736264
5d27075f03f801723c2e360f,B1,5dae6edb36ba1300060fed11,36.494,18.175707880910693
5d27075f03f801723c2e360f,B1,5da9aa9318410e00067e680d,43.56,31.889683656522294
5d27075f03f801723c2e360f,B1,5da9aa7a18410e00067e67e9,34.644,22.546723365527377
5d27075f03f801723c2e360f,B1,5da9aa89df065a00069be77b,37.366,23.720811121137437
5d27075f03f801723c2e360f,B1,5da9aae1df065a00069be7eb,31.03,18.69175964926791
5d27075f03f801723c2e360f,B1,5daefd834e537e00064b3ff3,33.581,33.06129338866824
5d27075f03f801723c2e360f,B1,5da9aae518410e00067e6873,36.16,16.35374701504992
5d27075f03f801723c2e360f,B1,5da9aa84df065a00069be775,39.859,25.15158433198605
5d27075f03f801723c2e360f,B1,5daefd82dd739c00062f19e6,57.403,63.87678406828624
5d27075f03f801723c2e360f,B1,5dae6ecfaa1d300006faac31,38.173,47.49476191766489
5d27075f03f801723c2e360f,B1,5da9aadbdf065a00069be7e3,31.689,15.910292524334887
5d27075f03f801723c2e360f,B1,5da9aadc18410e00067e6865,35.054,19.775803049355183
5d27075f03f801723c2e360f,B1,5dc11d874526c70006cc79c4,48.755,37.649610879005095
5d27075f03f801723c2e360f,B1,5da9aabddf065a00069be7b9,35.251,15.311839945113842
5d27075f03f801723c2e360f,B1,5da9aa4adf065a00069be75f,32.201,17.878569001441306
5d27075f03f801723c2e360f,B1,5da9aac2df065a00069be7bf,39.679,11.180121216515396
5d27075f03f801723c2e360f,B1,5da9aa76df065a00069be763,34.048,25.671042508583366
5d27075f03f801723c2e360f,B1,5da9aa7e18410e00067e67ed,39.249,25.429096555294887
5d27075f03f801723c2e360f,B1,5da9aae7df065a00069be7f5,42.022,18.53933580858201
5d27075f03f801723c2e360f,B1,5da9aac0df065a00069be7bd,36.001,13.296430211669815
5d27075f03f801723c2e360f,B1,5da9aa7818410e00067e67e7,37.606,22.87918329304651
5d27075f03f801723c2e360f,B1,5da9aa8818410e00067e67fb,32.905,18.942811278202797
5d27075f03f801723c2e360f,B1,5da9aaba18410e00067e6835,36.918,16.087859842052012
5d27075f03f801723c2e360f,B1,5da9aab418410e00067e682d,34.477,15.699002808407926
5d27075f03f801723c2e360f,B1,5da9aae0df065a00069be7e9,38.1,25.04104740569147
5d27075f03f801723c2e360f,B1,5da9aac7df065a00069be7c7,31.757,19.237720249064893
5d27075f03f801723c2e360f,B1,5da9aaf818410e00067e688b,45.319,24.823099760790825
5d27075f03f801723c2e360f,B1,5da9aa38df065a00069be75d,33.878,20.220526957785047
5d27075f03f801723c2e360f,B1,5da9aadd18410e00067e6867,43.729,17.383794182425653
5d27075f03f801723c2e360f,B1,5da9aadedf065a00069be7e7,32.159,16.6745535735523
5d27075f03f801723c2e360f,B1,5da9aa7ddf065a00069be76b,38.006,25.582559234732454
5d27075f03f801723c2e360f,B1,5da9aaa7df065a00069be79d,57.602,39.168287656040185
5d27075f03f801723c2e360f,B1,5da9aa8a18410e00067e67fd,48.145,25.585289485128794
5d27075f03f801723c2e360f,B1,5da9aa92df065a00069be78b,42.831,28.938946846944724
5d27075f03f801723c2e360f,B1,5da9aab318410e00067e682b,43.344,30.85748689344294
5da138b74db8ce0c98bd4774,B1,5db107cb2aaa8f0006512582,32.906,36.54848682159228
5da138b74db8ce0c98bd4774,B1,5db015b6e62491000652b409,37.747,34.96816413554039
5da138b74db8ce0c98bd4774,B1,5db266035741f4000680a737,72.836,40.12494545845608
5da138b74db8ce0c98bd4774,B1,5db02bd6e62491000652b51e,78.839,105.39681433387418
5da138b74db8ce0c98bd4774,B1,5db02be611adb40006afcbaa,142.636,130.1197990433651
5da138b74db8ce0c98bd4774,B1,5db015bf11adb40006afca88,118.402,111.55752954173163
5da138b74db8ce0c98bd4774,B1,5db26605ec4254000601c018,48.381,53.91180725671758
5da138b74db8ce0c98bd4774,B1,5db05d8811adb40006afcdaa,46.477,39.85706660319954
5da138b74db8ce0c98bd4774,B1,5db265f65741f4000680a727,82.484,91.44156859816096
5da138b74db8ce0c98bd4774,B1,5db044b6e62491000652b64d,57.219,74.96033292470518
5da138b74db8ce0c98bd4774,B1,5db265e85741f4000680a713,30.044,38.50081092448596
5da138b74db8ce0c98bd4774,B1,5db024fde62491000652b4cd,39.674,34.966829603838995
5da138b74db8ce0c98bd4774,B1,5db02bd8e62491000652b520,55.12,56.76860069236155
5da138b74db8ce0c98bd4774,B1,5db265e4ec4254000601bfea,30.38,40.116164149142456
5da138b74db8ce0c98bd4774,B1,5db015d8e62491000652b429,31.456,27.922253390288706
5da138b74db8ce0c98bd4774,B1,5db02bde11adb40006afcba4,56.328,58.72177648888866
5da138b74db8ce0c98bd4774,B1,5db265eeec4254000601bff8,42.39,43.39385812433789
5da138b74db8ce0c98bd4774,B1,5db0250ce62491000652b4d6,31.112,31.24993924181638
5da138b74db8ce0c98bd4774,B1,5db044c3e62491000652b659,166.373,226.4592284031862
5da138b74db8ce0c98bd4774,B1,5db02bdce62491000652b522,78.543,94.56722459789842
5da138b74db8ce0c98bd4774,B1,5db05d9511adb40006afcdb4,49.99,42.695830852350525
5da138b74db8ce0c98bd4774,B1,5db265e75741f4000680a711,41.503,52.30491595000908
5da138b74db8ce0c98bd4774,B1,5db0551f11adb40006afcd59,33.748,32.896402977255235
5da138b74db8ce0c98bd4774,B1,5db0551de62491000652b6b7,33.278,31.670134239802774
5da138b74db8ce0c98bd4774,B1,5db0551e11adb40006afcd57,55.116,70.2127818586234
5da138b74db8ce0c98bd4774,B1,5db266065741f4000680a73d,49.147,53.91180725671758
5da138b74db8ce0c98bd4774,B1,5db266085741f4000680a73f,51.451,55.06121875589859
5da138b74db8ce0c98bd4774,B1,5db05d8ce62491000652b708,54.783,55.9113681863253
5da138b74db8ce0c98bd4774,B1,5db265f6ec4254000601c004,44.112,42.24150389422753
5da138b74db8ce0c98bd4774,B1,5db265e2ec4254000601bfe6,37.411,35.1940038929262
5da138b74db8ce0c98bd4774,B1,5db02bd411adb40006afcb9e,74.647,72.9219162627307
5da138b74db8ce0c98bd4774,B1,5db044b111adb40006afccce,45.019,47.611360056634744
5da138b74db8ce0c98bd4774,B1,5db044bbe62491000652b655,33.866,32.028335103799755
5da138b74db8ce0c98bd4774,B1,5db05516e62491000652b6af,30.134,26.481039428982207
5da138b74db8ce0c98bd4774,B1,5db044bc11adb40006afcce0,48.611,66.13988260498124
5da138b74db8ce0c98bd4774,B1,5db05520e62491000652b6bb,31.377,35.6541080472975
5da138b74db8ce0c98bd4774,B1,5db044b911adb40006afccdc,38.648,41.73507190786793
5da138b74db8ce0c98bd4774,B1,5db265e65741f4000680a70f,94.015,77.73060159006205
5da138b74db8ce0c98bd4774,B1,5db05db011adb40006afcdbe,34.995,37.45821131636924
5da138b74db8ce0c98bd4774,B1,5db0552311adb40006afcd5f,41.631,41.43715609512472
5da138b74db8ce0c98bd4774,B1,5db05d9911adb40006afcdb6,41.307,42.24324375783208
5da138b74db8ce0c98bd4774,B1,5db044c611adb40006afcce4,232.314,173.18249716518574
5da138b74db8ce0c98bd4774,B1,5db02be211adb40006afcba8,47.215,51.94282156111851
5da138b74db8ce0c98bd4774,B1,5db0250ae62491000652b4d4,97.111,81.69352351269431
5da138b74db8ce0c98bd4774,B1,5db26601ec4254000601c012,31.575,35.64295610265692
5da138b74db8ce0c98bd4774,B1,5db26609ec4254000601c01e,34.17,39.19505151566097
5da138b74db8ce0c98bd4774,B1,5db265ee5741f4000680a71d,43.317,46.5440744731017
5da138b74db8ce0c98bd4774,B1,5db107cce62491000652b9b0,47.483,32.9136581924964
5da138b74db8ce0c98bd4774,B1,5db015c0e62491000652b413,47.482,46.18833406824473
5da138b74db8ce0c98bd4774,B1,5db015e111adb40006afcaa8,68.733,58.60644933633593
5da138b74db8ce0c98bd4774,B1,5db02510e62491000652b4dc,58.448,60.10786099205276
5da138b74db8ce0c98bd4774,B1,5db015dbe62491000652b42d,47.526,49.688438546758945
5da138b74db8ce0c98bd4774,B1,5db265e6ec4254000601bfec,49.996,50.39787422930641
5da138b74db8ce0c98bd4774,B1,5db265e95741f4000680a715,34.773,38.023452151703296
5da138b74db8ce0c98bd4774,B1,5db0250311adb40006afcb3c,79.53,85.98657607006605
5da138b74db8ce0c98bd4774,B1,5db0250ee62491000652b4da,34.646,29.019106925887804
5da138b74db8ce0c98bd4774,B1,5db015d3e62491000652b423,64.778,72.15635224080704
5da138b74db8ce0c98bd4774,B1,5db02be3e62491000652b528,49.531,49.62547654559791
5da138b74db8ce0c98bd4774,B1,5db265f45741f4000680a725,51.047,53.081579068727294
5da138b74db8ce0c98bd4774,B1,5db05da811adb40006afcdba,43.948,46.41961894797492
5da138b74db8ce0c98bd4774,B1,5db05521e62491000652b6bd,46.011,49.67841330038143
5da138b74db8ce0c98bd4774,B1,5db05dbc11adb40006afcdc4,84.294,80.1824664174299
5da138b74db8ce0c98bd4774,B1,5db02510e62491000652b4de,39.817,36.99296860101663
5da138b74db8ce0c98bd4774,B1,5db05da5e62491000652b714,246.405,219.5485012988533
5da138b74db8ce0c98bd4774,B1,5db02506e62491000652b4d2,44.267,43.02422999996552
5da138b74db8ce0c98bd4774,B1,5db265fb5741f4000680a72b,79.093,87.65693145736142
5da138b74db8ce0c98bd4774,B1,5db265ea5741f4000680a717,44.646,54.00744772542631
5da138b74db8ce0c98bd4774,B1,5db02bd0e62491000652b51a,52.844,53.4240713387487
5da138b74db8ce0c98bd4774,B1,5db0551711adb40006afcd4f,54.697,44.731599501295264
5da138b74db8ce0c98bd4774,B1,5db015b111adb40006afca76,61.917,64.24744352566759
5da138b74db8ce0c98bd4774,B1,5db015d111adb40006afca98,37.142,44.251100298756825
5da138b74db8ce0c98bd4774,B1,5db02be1e62491000652b526,56.116,34.47664856405983
5da138b74db8ce0c98bd4774,B1,5db024fe11adb40006afcb37,39.52,33.985778950209706
5da138b74db8ce0c98bd4774,B1,5db265ef5741f4000680a71f,52.29,59.100836803184734
5da138b74db8ce0c98bd4774,B1,5db265e15741f4000680a709,55.722,38.6474040450522
5da138b74db8ce0c98bd4774,B1,5db02bdfe62491000652b524,34.123,31.97372288159474
5da138b74db8ce0c98bd4774,B1,5db05db6e62491000652b71c,33.28,42.853572841097986
5da138b74db8ce0c98bd4774,B1,5db05d98e62491000652b710,141.484,133.9683403465883
5da138b74db8ce0c98bd4774,B1,5db05519e62491000652b6b1,77.535,72.23970432989366
5da138b74db8ce0c98bd4774,B1,5db0250e11adb40006afcb42,31.324,32.21808167362788
5da138b74db8ce0c98bd4774,B1,5db265e9ec4254000601bff2,36.767,43.965962320682465
5da138b74db8ce0c98bd4774,B1,5db015d9e62491000652b42b,53.099,35.555142050381264
5da138b74db8ce0c98bd4774,B1,5db0551611adb40006afcd4d,126.709,125.00194536327473
5da138b74db8ce0c98bd4774,B1,5db015dfe62491000652b42f,137.751,123.73626350566656
5da138b74db8ce0c98bd4774,B1,5db015cce62491000652b41d,82.135,41.23389334828921
5da138b74db8ce0c98bd4774,B1,5db0551a11adb40006afcd51,44.374,61.87039702854976
5da138b74db8ce0c98bd4774,B1,5db265f9ec4254000601c006,159.29,118.93722111452024
5da138b74db8ce0c98bd4774,B1,5db265eb5741f4000680a719,44.909,51.97910983965106
5da138b74db8ce0c98bd4774,B1,5db107cf2aaa8f0006512588,37.525,31.451255400839912
5da138b74db8ce0c98bd4774,B1,5db044b411adb40006afccd4,45.052,58.38916017681391
5da138b74db8ce0c98bd4774,B1,5db044b8e62491000652b651,56.427,55.31392405601295
5da138b74db8ce0c98bd4774,B1,5db05513e62491000652b6ad,199.117,180.7955969033174
5da138b74db8ce0c98bd4774,B1,5db044af11adb40006afcccc,39.672,40.56922319234126
5da138b74db8ce0c98bd4774,B1,5db015d611adb40006afca9c,66.295,66.19401857148013
5da138b74db8ce0c98bd4774,B1,5db02505e62491000652b4d0,48.444,48.863345247631955
5da138b74db8ce0c98bd4774,B1,5db015af11adb40006afca74,150.646,157.76303632820822
